business_id,subsector
458336,Miscellaneous
458339,Miscellaneous
458349,Restaurants
458360,Bakery & Desserts
458403,Miscellaneous
458405,Telecommunications
458410,Restaurants
458417,Clothing & Apparel
458418,Repair & Maintenance
458442,Miscellaneous
458446,Medical Offices
458456,Miscellaneous
458463,Miscellaneous
458468,Sports & Recreation
458480,Restaurants
458519,Miscellaneous
458534,Miscellaneous
458537,Miscellaneous
458538,Miscellaneous
458542,Miscellaneous
458585,Repair & Maintenance
458604,Miscellaneous
458613,Miscellaneous
458630,Arts & Entertainment
458636,Miscellaneous
458641,Landscaping
458658,Business Services
458663,Miscellaneous
458664,Miscellaneous
458685,Restaurants
458699,Financial Services
458700,Miscellaneous
458701,Miscellaneous
458706,Miscellaneous
458714,Repair & Maintenance
458728,Miscellaneous
458740,Bars & Nightlife
458755,Miscellaneous
458761,Restaurants
458773,Restaurants
458776,Fast Food
458777,Clothing & Apparel
458780,Miscellaneous
458784,Miscellaneous
458800,Miscellaneous
458806,Restaurants
458810,Restaurants
458816,Miscellaneous
458818,Restaurants
458839,Miscellaneous
458849,Telecommunications
458853,Bars & Nightlife
458863,Restaurants
458871,Miscellaneous
458878,Miscellaneous
458881,Schools
458882,Miscellaneous
458902,Plumbing & HVAC
458927,Construction & Contractors
458932,Miscellaneous
459004,Miscellaneous
459011,Pet Services
459021,Miscellaneous
459039,Pharmacy
459051,Restaurants
459071,Miscellaneous
459090,Miscellaneous
459111,Consulting
459114,Miscellaneous
459115,Miscellaneous
459122,Restaurants
459127,Consulting
459134,Miscellaneous
459145,Dry Cleaning & Laundry
459154,Miscellaneous
459162,Specialty Retail
459219,Miscellaneous
459230,Miscellaneous
459231,Restaurants
459293,Financial Services
459307,Clothing & Apparel
459323,Health & Beauty
459330,Pet Services
459345,Miscellaneous
459383,Construction & Contractors
459393,Miscellaneous
459401,Miscellaneous
459405,Telecommunications
459409,Medical Offices
459413,Fitness & Recreation
459421,Business Services
459433,Health & Beauty
459472,Business Services
459515,Specialty Retail
459523,General Merchandise
459524,Pet Services
459533,Bakery & Desserts
459534,Pharmacy
459537,Bars & Nightlife
459548,Miscellaneous
459564,Miscellaneous
459584,Miscellaneous
459592,Clothing & Apparel
459602,Medical Offices
459610,Miscellaneous
459630,Restaurants
459631,Bakery & Desserts
459701,Clothing & Apparel
459708,Miscellaneous
459734,Miscellaneous
459735,Miscellaneous
459740,Bakery & Desserts
459758,Financial Services
459759,Miscellaneous
459761,Repair & Maintenance
459763,Miscellaneous
459784,Miscellaneous
459793,Miscellaneous
459814,Clothing & Apparel
459824,Childcare
459830,Repair & Maintenance
459831,Miscellaneous
459832,Restaurants
459880,Miscellaneous
459886,Miscellaneous
459890,Miscellaneous
459897,Events & Venues
459914,Miscellaneous
459942,Miscellaneous
459943,Repair & Maintenance
459944,Health & Beauty
459990,Health & Beauty
460004,Hotels & Motels
460007,Miscellaneous
460033,Miscellaneous
460080,Cleaning Services
460087,Miscellaneous
460097,Miscellaneous
460120,General Merchandise
460125,Restaurants
460143,Home & Garden
460148,Miscellaneous
460149,Miscellaneous
460151,Specialty Retail
460154,Miscellaneous
460158,Miscellaneous
460262,Coffee & Tea
460267,Bakery & Desserts
460271,Miscellaneous
460277,Miscellaneous
460278,Miscellaneous
460310,Repair & Maintenance
460317,Miscellaneous
460336,General Merchandise
460346,Clothing & Apparel
460358,Automotive Retail
460378,Medical Offices
460387,Pet Services
460391,Restaurants
460428,Medical Offices
460436,Miscellaneous
460450,Miscellaneous
460457,Miscellaneous
460459,Miscellaneous
460488,Financial Services
460506,Restaurants
460513,Miscellaneous
460538,Health & Beauty
460549,Miscellaneous
460574,Fitness & Recreation
460575,Miscellaneous
460576,Real Estate
460590,Specialty Food
460596,Miscellaneous
460597,Bakery & Desserts
460598,Miscellaneous
460604,Specialty Retail
460639,Financial Services
460641,Miscellaneous
460644,Health & Beauty
460662,Coffee & Tea
460679,Restaurants
460687,Miscellaneous
460691,Financial Services
460696,Miscellaneous
460698,Miscellaneous
460709,Miscellaneous
460730,Health & Beauty
460754,Medical Offices
460758,Miscellaneous
460778,Restaurants
460781,Miscellaneous
460794,Towing & Roadside
460816,Health & Beauty
460839,Repair & Maintenance
460853,Miscellaneous
460865,Miscellaneous
460873,Health & Beauty
460875,Bars & Nightlife
460899,Health & Beauty
460919,Miscellaneous
460927,Miscellaneous
460946,Miscellaneous
460958,Consulting
460973,Specialty Food
460976,Health & Beauty
460979,Restaurants
461018,Arts & Entertainment
461043,Miscellaneous
461063,Restaurants
461078,Specialty Food
461079,Miscellaneous
461115,Real Estate
461130,Restaurants
461152,Hotels & Motels
461156,Restaurants
461166,Miscellaneous
461169,Hotels & Motels
461171,Miscellaneous
461172,Miscellaneous
461223,Miscellaneous
461235,Miscellaneous
461271,Miscellaneous
461289,Restaurants
461290,Miscellaneous
461294,Fitness & Recreation
461295,Miscellaneous
461296,Miscellaneous
461312,Dry Cleaning & Laundry
461331,Miscellaneous
461340,Restaurants
461357,Miscellaneous
461378,Miscellaneous
461385,Restaurants
461397,Health & Beauty
461404,Health & Beauty
461410,Miscellaneous
461460,Health & Beauty
461464,Financial Services
461467,Clothing & Apparel
461470,Miscellaneous
461502,Hotels & Motels
461508,Miscellaneous
461511,Restaurants
461525,Miscellaneous
461533,Miscellaneous
461546,Medical Offices
461551,Bars & Nightlife
461564,Health & Beauty
461570,Coffee & Tea
461598,Financial Services
461600,Miscellaneous
461601,Restaurants
461608,Business Services
461620,Health & Beauty
461625,Miscellaneous
461647,Restaurants
461653,Cleaning Services
461658,Miscellaneous
461666,Telecommunications
461670,Restaurants
461677,Automotive Retail
461679,Miscellaneous
461692,Health & Beauty
461700,Schools
461721,Miscellaneous
461728,Miscellaneous
461784,Miscellaneous
461793,Real Estate
461806,Miscellaneous
461809,Automotive Retail
461815,Miscellaneous
461828,Miscellaneous
461851,Miscellaneous
461883,Fitness & Recreation
461916,Miscellaneous
461917,Miscellaneous
461918,Automotive Retail
461922,Miscellaneous
461928,Health & Beauty
461931,Medical Offices
461934,Miscellaneous
461937,Construction & Contractors
461947,Miscellaneous
461966,Miscellaneous
461972,Medical Offices
461977,Miscellaneous
461994,Hotels & Motels
462017,Restaurants
462018,Pharmacy
462029,Restaurants
462072,Miscellaneous
462097,Miscellaneous
462107,Miscellaneous
462126,Specialized Healthcare
462136,Miscellaneous
462156,Repair & Maintenance
462177,Health & Beauty
462183,General Merchandise
462185,Clothing & Apparel
462193,Specialty Retail
462206,Miscellaneous
462218,Miscellaneous
462253,Miscellaneous
462274,Health & Beauty
462282,Miscellaneous
462283,Miscellaneous
462293,Restaurants
462331,Restaurants
462335,Restaurants
462337,Miscellaneous
462373,Medical Offices
462417,Miscellaneous
462427,Restaurants
462431,Specialty Food
462435,Miscellaneous
462441,Restaurants
462512,Arts & Entertainment
462523,Miscellaneous
462550,Home & Garden
462568,Fast Food
462571,Restaurants
462597,Restaurants
462605,Repair & Maintenance
462618,Restaurants
462619,Miscellaneous
462662,Automotive Retail
462664,Health & Beauty
462683,Miscellaneous
462733,Fitness & Recreation
462751,Miscellaneous
462752,Sports & Recreation
462764,Miscellaneous
462775,Coffee & Tea
462784,Miscellaneous
462813,Hotels & Motels
462817,Miscellaneous
462818,Cleaning Services
462826,Miscellaneous
462845,Financial Services
462855,Miscellaneous
462871,Repair & Maintenance
462884,Home & Garden
462891,Pet Services
462936,Miscellaneous
462945,Miscellaneous
462947,Specialty Food
462957,Miscellaneous
462972,Miscellaneous
462989,Health & Beauty
462990,Restaurants
463049,Business Services
463068,Restaurants
463072,Coffee & Tea
463077,Financial Services
463105,Miscellaneous
463109,Miscellaneous
463115,Schools
463118,Miscellaneous
463130,Medical Offices
463132,Clothing & Apparel
463133,Restaurants
463134,Restaurants
463142,Miscellaneous
463156,Restaurants
463172,Schools
463174,Miscellaneous
463191,Restaurants
463202,Health & Beauty
463211,Towing & Roadside
463212,Towing & Roadside
463216,Miscellaneous
463226,Miscellaneous
463240,Repair & Maintenance
463256,Miscellaneous
463259,Telecommunications
463261,Miscellaneous
463285,Miscellaneous
463315,Miscellaneous
463350,Restaurants
463355,Medical Offices
463359,Miscellaneous
463361,Miscellaneous
463362,Miscellaneous
463372,Bars & Nightlife
463378,Miscellaneous
463398,Miscellaneous
463399,Miscellaneous
463405,Miscellaneous
463430,Hotels & Motels
463431,Miscellaneous
463435,Miscellaneous
463445,Bars & Nightlife
463446,Arts & Entertainment
463451,Towing & Roadside
463454,Miscellaneous
463461,Automotive Retail
463468,Miscellaneous
463524,Health & Beauty
463531,Fitness & Recreation
463534,Miscellaneous
463537,Specialty Retail
463538,Health & Beauty
463541,Miscellaneous
463547,Miscellaneous
463550,Miscellaneous
463552,Real Estate
463564,Home & Garden
463569,Restaurants
463573,Miscellaneous
463576,Miscellaneous
463588,Miscellaneous
463610,Miscellaneous
463612,Health & Beauty
463625,Miscellaneous
463638,Bakery & Desserts
463651,Restaurants
463657,Financial Services
463658,Miscellaneous
463661,Construction & Contractors
463711,Miscellaneous
463712,Construction & Contractors
463778,Health & Beauty
463781,General Merchandise
463801,Legal Services
463803,Restaurants
463816,Real Estate
463843,Miscellaneous
463845,IT Services
463848,Sports & Recreation
463853,Bars & Nightlife
463860,Restaurants
463950,Restaurants
463958,Home & Garden
463977,Miscellaneous
463982,Pet Services
463991,Restaurants
463993,Financial Services
464025,Miscellaneous
464041,Miscellaneous
464054,Health & Beauty
464062,IT Services
464071,Miscellaneous
464081,Automotive Retail
464088,Bakery & Desserts
464091,Miscellaneous
464096,Health & Beauty
464127,Real Estate
464152,Restaurants
464160,Clothing & Apparel
464164,Miscellaneous
464190,Restaurants
464239,Real Estate
464246,Automotive Retail
464257,Restaurants
464283,General Merchandise
464284,Bars & Nightlife
464285,Miscellaneous
464358,Miscellaneous
464378,Automotive Retail
464385,Bars & Nightlife
464394,Health & Beauty
464409,Miscellaneous
464433,Restaurants
464434,General Merchandise
464438,Car Wash & Detailing
464453,Arts & Entertainment
464465,Restaurants
464467,Bakery & Desserts
464481,Repair & Maintenance
464498,Hotels & Motels
464511,Telecommunications
464512,Coffee & Tea
464529,Miscellaneous
464535,Fitness & Recreation
464541,Specialty Food
464545,Miscellaneous
464548,Business Services
464570,Fast Food
464623,Bakery & Desserts
464646,Specialty Retail
464677,Consulting
464678,Miscellaneous
464736,Repair & Maintenance
464741,Miscellaneous
464748,Miscellaneous
464749,Sports & Recreation
464753,Fast Food
464786,Coffee & Tea
464816,Automotive Retail
464835,Miscellaneous
464836,Miscellaneous
464851,Miscellaneous
464901,Restaurants
464910,Restaurants
464934,Miscellaneous
464945,Telecommunications
464946,Miscellaneous
465019,Telecommunications
465035,Bars & Nightlife
465045,Miscellaneous
465087,Restaurants
465096,Miscellaneous
465099,Specialized Healthcare
465126,Miscellaneous
465137,Health & Beauty
465138,Health & Beauty
465144,Dry Cleaning & Laundry
465150,Telecommunications
465162,Miscellaneous
465172,Miscellaneous
465186,Medical Offices
465213,Restaurants
465215,Restaurants
465226,Miscellaneous
465234,Restaurants
465237,General Merchandise
465276,Financial Services
465279,Coffee & Tea
465283,Medical Offices
465289,Miscellaneous
465293,Repair & Maintenance
465328,Arts & Entertainment
465334,Pharmacy
465361,Fitness & Recreation
465365,Coffee & Tea
465366,Miscellaneous
465368,Miscellaneous
465369,Health & Beauty
465383,Telecommunications
465391,Restaurants
465392,Health & Beauty
465444,Restaurants
465487,Miscellaneous
465488,Miscellaneous
465497,Bars & Nightlife
465533,Arts & Entertainment
465541,Miscellaneous
465555,Miscellaneous
465557,Miscellaneous
465584,Automotive Retail
465596,Health & Beauty
465597,Miscellaneous
465604,Miscellaneous
465613,Miscellaneous
465675,Restaurants
465690,Clothing & Apparel
465691,Clothing & Apparel
465703,Miscellaneous
465759,Medical Offices
465761,Miscellaneous
465765,Miscellaneous
465780,Restaurants
465785,Coffee & Tea
465802,Miscellaneous
465816,Events & Venues
465839,Restaurants
465855,Miscellaneous
465866,Bars & Nightlife
465869,Repair & Maintenance
465870,Restaurants
465877,Miscellaneous
465888,Fast Food
465889,Miscellaneous
465896,Miscellaneous
465902,Health & Beauty
465910,Miscellaneous
465928,Medical Offices
465937,Restaurants
465970,Repair & Maintenance
465993,Arts & Entertainment
466008,Health & Beauty
466027,Miscellaneous
466032,Schools
466036,Miscellaneous
466037,Legal Services
466040,Bars & Nightlife
466049,Coffee & Tea
466054,Clothing & Apparel
466084,Miscellaneous
466089,Clothing & Apparel
466090,Restaurants
466111,Miscellaneous
466153,Miscellaneous
466164,Financial Services
466165,Fitness & Recreation
466167,Coffee & Tea
466169,Miscellaneous
466171,Health & Beauty
466174,Restaurants
466190,Miscellaneous
466226,Travel Services
466231,Health & Beauty
466236,Miscellaneous
466273,Repair & Maintenance
466276,Miscellaneous
466277,Bars & Nightlife
466331,Restaurants
466340,Clothing & Apparel
466343,Health & Beauty
466347,Bars & Nightlife
466376,Miscellaneous
466390,Miscellaneous
466404,Specialty Retail
466444,Coffee & Tea
466458,Health & Beauty
466466,Travel Services
466479,Restaurants
466512,Fitness & Recreation
466513,Bars & Nightlife
466526,Miscellaneous
466540,Miscellaneous
466543,Miscellaneous
466544,Miscellaneous
466563,Miscellaneous
466582,Miscellaneous
466588,Miscellaneous
466607,General Merchandise
466629,Pharmacy
466650,Restaurants
466668,Miscellaneous
466679,Miscellaneous
466689,Restaurants
466695,Miscellaneous
466705,Miscellaneous
466725,Bars & Nightlife
466738,Financial Services
466747,Miscellaneous
466753,Home & Garden
466766,Hotels & Motels
466775,Miscellaneous
466783,Miscellaneous
466797,Repair & Maintenance
466812,Miscellaneous
466850,Miscellaneous
466857,Miscellaneous
466875,Fast Food
466879,Miscellaneous
466883,Miscellaneous
466934,Miscellaneous
466943,Repair & Maintenance
466946,Health & Beauty
466951,Hotels & Motels
466964,Miscellaneous
466965,Health & Beauty
466979,Medical Offices
466990,Miscellaneous
467007,Miscellaneous
467012,Bars & Nightlife
467055,Miscellaneous
467092,Bakery & Desserts
467095,Electrical
467138,Miscellaneous
467142,Fitness & Recreation
467145,Miscellaneous
467147,Miscellaneous
467161,Miscellaneous
467190,Restaurants
467198,Financial Services
467235,Miscellaneous
467258,Miscellaneous
467266,Specialty Food
467267,Automotive Retail
467329,Miscellaneous
467336,Restaurants
467346,Miscellaneous
467374,Miscellaneous
467407,Fast Food
467421,Miscellaneous
467460,Miscellaneous
467468,Miscellaneous
467511,Miscellaneous
467518,Specialty Food
467521,Coffee & Tea
467533,Business Services
467563,Miscellaneous
467564,Miscellaneous
467565,Miscellaneous
467568,Miscellaneous
467569,Miscellaneous
467580,Miscellaneous
467587,Restaurants
467593,Miscellaneous
467603,Miscellaneous
467604,Miscellaneous
467613,Fast Food
467614,Legal Services
467622,Specialty Food
467637,Miscellaneous
467648,Health & Beauty
467659,Miscellaneous
467668,Miscellaneous
467672,Miscellaneous
467673,Miscellaneous
467678,Construction & Contractors
467683,Miscellaneous
467709,Miscellaneous
467714,Miscellaneous
467718,Restaurants
467729,Bars & Nightlife
467739,Repair & Maintenance
467746,Restaurants
467750,Miscellaneous
467806,Coffee & Tea
467808,Restaurants
467809,Restaurants
467861,Fast Food
467896,Health & Beauty
467898,Clothing & Apparel
467900,Miscellaneous
467903,Miscellaneous
467913,Miscellaneous
467914,Miscellaneous
467941,Miscellaneous
467956,Repair & Maintenance
467967,Events & Venues
467972,Health & Beauty
467975,Health & Beauty
467997,Miscellaneous
468012,Miscellaneous
468031,Pet Services
468032,Clothing & Apparel
468033,Miscellaneous
468036,Automotive Retail
468039,Business Services
468043,Miscellaneous
468049,Miscellaneous
468070,Medical Offices
468071,Miscellaneous
468072,Miscellaneous
468073,Repair & Maintenance
468087,Miscellaneous
468112,Miscellaneous
468144,Miscellaneous
468145,Miscellaneous
468148,Hotels & Motels
468171,Restaurants
468182,Bars & Nightlife
468224,Coffee & Tea
468243,Hotels & Motels
468278,Bars & Nightlife
468294,Miscellaneous
468310,Specialty Food
468311,Telecommunications
468323,Miscellaneous
468335,Clothing & Apparel
468339,Financial Services
468362,Telecommunications
468372,Coffee & Tea
468391,Miscellaneous
468393,Automotive Retail
